ChineseName,EnglishName,StateName,StateNameEn,CountryName,CountryNameEn
艾卜哈,Abha,None,None,沙特阿拉伯,Saudi Arabia
巴哈,Al Bahah,None,None,沙特阿拉伯,Saudi Arabia
布赖代,Buraydah,None,None,沙特阿拉伯,Saudi Arabia
达曼,Dammam,None,None,沙特阿拉伯,Saudi Arabia
哈费尔巴廷,Hafar al-Batin,None,None,沙特阿拉伯,Saudi Arabia
哈伊勒,Hail,None,None,沙特阿拉伯,Saudi Arabia
海米斯穆谢特,Khamis Mushayt,None,None,沙特阿拉伯,Saudi Arabia
海耶,Al-Kharj,None,None,沙特阿拉伯,Saudi Arabia
胡富夫,Al-Hufuf,None,None,沙特阿拉伯,Saudi Arabia
吉达,Jiddah,None,None,沙特阿拉伯,Saudi Arabia
吉赞,Jizan,None,None,沙特阿拉伯,Saudi Arabia
利雅得,Riyad,None,None,沙特阿拉伯,Saudi Arabia
麦地那,Medina,None,None,沙特阿拉伯,Saudi Arabia
麦加,Makkah,None,None,沙特阿拉伯,Saudi Arabia
姆巴拉兹,Al-Mubarraz,None,None,沙特阿拉伯,Saudi Arabia
纳季兰,Najran,None,None,沙特阿拉伯,Saudi Arabia
塞卡卡,Sakaka,None,None,沙特阿拉伯,Saudi Arabia
塔布克,Tabuk,None,None,沙特阿拉伯,Saudi Arabia
塔伊夫,At Tarif,None,None,沙特阿拉伯,Saudi Arabia
延布,Yanbu al-Bahr,None,None,沙特阿拉伯,Saudi Arabia
朱拜勒,Al-Jubayl,None,None,沙特阿拉伯,Saudi Arabia
阿努拉德普勒,Anuradhapura,None,None,斯里兰卡,Sri Lanka
安帕赖,Ampara,None,None,斯里兰卡,Sri Lanka
巴杜勒,Badulla,None,None,斯里兰卡,Sri Lanka
拜蒂克洛,Batticaloa,None,None,斯里兰卡,Sri Lanka
波隆纳鲁沃,Polonnaruwa,None,None,斯里兰卡,Sri Lanka
汉班托特,Hambantota,None,None,斯里兰卡,Sri Lanka
基里诺奇,Kilinochchi,None,None,斯里兰卡,Sri Lanka
加勒,Galle,None,None,斯里兰卡,Sri Lanka
加姆珀哈,Gampaha,None,None,斯里兰卡,Sri Lanka
贾夫纳,Jaffna,None,None,斯里兰卡,Sri Lanka
卡卢特勒,Kalutara,None,None,斯里兰卡,Sri Lanka
凯格勒,Kegalle,None,None,斯里兰卡,Sri Lanka
康提,Kandy,None,None,斯里兰卡,Sri Lanka
科伦坡,Colombo,None,None,斯里兰卡,Sri Lanka
库鲁内格勒,Kurunegala,None,None,斯里兰卡,Sri Lanka
拉特纳普勒,Ratnapura,None,None,斯里兰卡,Sri Lanka
马纳尔,Mannar,None,None,斯里兰卡,Sri Lanka
马特莱,Matale,None,None,斯里兰卡,Sri Lanka
马特勒,Matara,None,None,斯里兰卡,Sri Lanka
莫讷勒格勒,Monaragala,None,None,斯里兰卡,Sri Lanka
穆莱蒂武,Mullathivu,None,None,斯里兰卡,Sri Lanka
努沃勒埃利耶,Nuwara Eliya,None,None,斯里兰卡,Sri Lanka
普塔勒姆,Puttalam,None,None,斯里兰卡,Sri Lanka
亭可马里,Trincomalee,None,None,斯里兰卡,Sri Lanka
瓦武尼亚,Vavuniya,None,None,斯里兰卡,Sri Lanka
班斯卡-比斯特里察,Banskobystricky,None,None,斯洛伐克,Slovakia
布拉迪斯拉发,Bratislavsky,None,None,斯洛伐克,Slovakia
科希策,Koricky,None,None,斯洛伐克,Slovakia
尼特拉,Nitriansky,None,None,斯洛伐克,Slovakia
普雷绍夫,Prerovsky,None,None,斯洛伐克,Slovakia
日利纳,Rilinsky,None,None,斯洛伐克,Slovakia
特尔纳瓦,Trnavsky,None,None,斯洛伐克,Slovakia
特伦钦,Trenriansky,None,None,斯洛伐克,Slovakia
奥巴尔诺-克拉,Obalno-kraska,None,None,斯洛文尼亚,Slovenia
奥斯雷德涅斯洛文,Osrednjeslovenska,None,None,斯洛文尼亚,Slovenia
波德拉夫,Podravska,None,None,斯洛文尼亚,Slovenia
波穆尔,Pomurska,None,None,斯洛文尼亚,Slovenia
多雷尼,Dolenjska,None,None,斯洛文尼亚,Slovenia
戈雷尼,Gorenjska,None,None,斯洛文尼亚,Slovenia
戈里,Goriska,None,None,斯洛文尼亚,Slovenia
科洛,Koroska,None,None,斯洛文尼亚,Slovenia
诺特拉尼,Notranjsko-kraska,None,None,斯洛文尼亚,Slovenia
萨维尼,Savinjska,None,None,斯洛文尼亚,Slovenia
斯波德涅波萨夫,Spodnjeposavska,None,None,斯洛文尼亚,Slovenia
扎萨夫,Zasavska,None,None,斯洛文尼亚,Slovenia
北部,Ash-Shamaliyah,None,None,苏丹,Sudan
赤道,Al-Istiwaiyah,None,None,苏丹,Sudan
达尔富尔,Darfur,None,None,苏丹,Sudan
东部,Ash-Sharqiyah,None,None,苏丹,Sudan
加扎勒河,Bahr al-Ghazal,None,None,苏丹,Sudan
喀土穆,Al-Khartum,None,None,苏丹,Sudan
科尔多凡,Kurdufan,None,None,苏丹,Sudan
上尼罗,Aali an-Nil,None,None,苏丹,Sudan
中部,Al Wasta,None,None,苏丹,Sudan
布罗科蓬多,Brokopondo,None,None,苏里南,Suriname
科罗尼,Coronie,None,None,苏里南,Suriname
科默韦讷,Commewijne,None,None,苏里南,Suriname
马罗韦讷,Marowijne,None,None,苏里南,Suriname
尼克里,Nickerie,None,None,苏里南,Suriname
帕拉,Para,None,None,苏里南,Suriname
帕拉马里博,Paramaribo,None,None,苏里南,Suriname
萨拉马卡,Saramacca,None,None,苏里南,Suriname
瓦尼卡,Wanica,None,None,苏里南,Suriname
西帕里韦尼,Sipaliwini,None,None,苏里南,Suriname
瓜达尔卡纳尔,Guadalcanal,None,None,所罗门群岛,Solomon Islands
霍尼亚拉,Honiara,None,None,所罗门群岛,Solomon Islands
拉纳尔和贝罗纳,Rennell and Bellona,None,None,所罗门群岛,Solomon Islands
马基拉,Makira,None,None,所罗门群岛,Solomon Islands
马莱塔,Malaita,None,None,所罗门群岛,Solomon Islands
乔伊索,Choiseul,None,None,所罗门群岛,Solomon Islands
泰莫图,Temotu,None,None,所罗门群岛,Solomon Islands
西部,Western,None,None,所罗门群岛,Solomon Islands
伊萨贝尔,Isabel,None,None,所罗门群岛,Solomon Islands
中部群岛,Central Islands,None,None,所罗门群岛,Solomon Islands
杜尚别,Dushanbe,None,None,塔吉克斯坦,Tajikistan
霍罗格,Khorugh,None,None,塔吉克斯坦,Tajikistan
卡尼巴达姆,Kanibadam,None,None,塔吉克斯坦,Tajikistan
科法尔尼洪,Kofarnihon,None,None,塔吉克斯坦,Tajikistan
苦盏,Khujand,None,None,塔吉克斯坦,Tajikistan
库尔干-秋别,Kurgan-Tjube,None,None,塔吉克斯坦,Tajikistan
库洛布,Kulob,None,None,塔吉克斯坦,Tajikistan
洛贡,Rogun,None,None,塔吉克斯坦,Tajikistan
努雷克,Nurek,None,None,塔吉克斯坦,Tajikistan
彭吉肯特,Pendzhikent,None,None,塔吉克斯坦,Tajikistan
萨班特,Sarband,None,None,塔吉克斯坦,Tajikistan
塔博沙尔,Taboshar,None,None,塔吉克斯坦,Tajikistan
图尔孙扎德,Tursunzade,None,None,塔吉克斯坦,Tajikistan
乌拉秋别,Ura-Tjube,None,None,塔吉克斯坦,Tajikistan
伊斯法拉,Isfara,None,None,塔吉克斯坦,Tajikistan
安纳乍能,Amnat Charoen,None,None,泰国,Thailand
巴蜀,Prachuap Khiri Khan,None,None,泰国,Thailand
巴吞他尼,Pathum Thani,None,None,泰国,Thailand
巴真,Prachin Buri,None,None,泰国,Thailand
北碧,Kanchanaburi,None,None,泰国,Thailand
北标,Saraburi,None,None,泰国,Thailand
北大年,Pattani,None,None,泰国,Thailand
北揽,Samut Prakan,None,None,泰国,Thailand
北榄坡,Nakhon Sawan,None,None,泰国,Thailand
北柳,Chachoengsao,None,None,泰国,Thailand
碧差汶,Phetchabun,None,None,泰国,Thailand
博达伦,Phatthalung,None,None,泰国,Thailand
猜那,Chai Nat,None,None,泰国,Thailand
猜也奔,Chaiyaphum,None,None,泰国,Thailand
程逸,Uttaradit,None,None,泰国,Thailand
春蓬,Chumphon,None,None,泰国,Thailand
春武里,Chon Buri,None,None,泰国,Thailand
达,Tak,None,None,泰国,Thailand
达叻,Trat,None,None,泰国,Thailand
大城,Phra Nakhon Si Ayutthaya,None,None,泰国,Thailand
董里,Trang,None,None,泰国,Thailand
佛丕,Phetchaburi,None,None,泰国,Thailand
佛统,Nakhon Pathom,None,None,泰国,Thailand
甘烹碧,Kamphaeng Phet,None,None,泰国,Thailand
红统,Ang Thong,None,None,泰国,Thailand
华富里,Lop Buri,None,None,泰国,Thailand
加拉信,Kalasin,None,None,泰国,Thailand
甲米,Krabi,None,None,泰国,Thailand
尖竹汶,Chanthaburi,None,None,泰国,Thailand
孔敬,Khon Kaen,None,None,泰国,Thailand
拉农,Rayong,None,None,泰国,Thailand
廊开,Nong Khai,None,None,泰国,Thailand
廊莫那浦,Nong Bua Lamphu,None,None,泰国,Thailand
叻丕,Ratchaburi,None,None,泰国,Thailand
黎,Loei,None,None,泰国,Thailand
黎逸,Roi Et,None,None,泰国,Thailand
龙仔厝,Samut Sakhon,None,None,泰国,Thailand
罗勇,Ranong,None,None,泰国,Thailand
洛坤,Nakhon Si Thammarat,None,None,泰国,Thailand
玛哈沙拉堪,Maha Sarakham,None,None,泰国,Thailand
曼谷,Bangkok,None,None,泰国,Thailand
莫达汉,Mukdahan,None,None,泰国,Thailand
那空那育,Nakhon Nayok,None,None,泰国,Thailand
那空帕农,Nakhon Phanom,None,None,泰国,Thailand
难,Nan,None,None,泰国,Thailand
南奔,Lamphun,None,None,泰国,Thailand
暖武里,Nonthaburi,None,None,泰国,Thailand
帕,Phrae,None,None,泰国,Thailand
帕尧,Phayao,None,None,泰国,Thailand
攀牙,Phangnga,None,None,泰国,Thailand
彭世洛,Phitsanulok,None,None,泰国,Thailand
披集,Phichit,None,None,泰国,Thailand
普吉,Phuket,None,None,泰国,Thailand
清莱,Chiang Rai,None,None,泰国,Thailand
清迈,Chiang Mai,None,None,泰国,Thailand
色军,Sakon Nakhon,None,None,泰国,Thailand
沙敦,Satun,None,None,泰国,Thailand
沙缴,Sa Kaeo,None,None,泰国,Thailand
四色菊,Si sa ket,None,None,泰国,Thailand
宋卡,Songkhla,None,None,泰国,Thailand
素可泰,Sukhothai,None,None,泰国,Thailand
素叻,Surat Thani,None,None,泰国,Thailand
素林,Surin,None,None,泰国,Thailand
素攀武里,Suphan Buri,None,None,泰国,Thailand
陶公,Narathiwat,None,None,泰国,Thailand
乌隆,Udon Thani,None,None,泰国,Thailand
乌泰他尼,Uthai Thani,None,None,泰国,Thailand
乌汶,Ubon Ratchathani,None,None,泰国,Thailand
武里南,Buri Ram,None,None,泰国,Thailand
信武里,Sing Buri,None,None,泰国,Thailand
耶梭通,Yasothon,None,None,泰国,Thailand
也拉,Yala,None,None,泰国,Thailand
夜丰颂,Mae Hong Son,None,None,泰国,Thailand
夜功,Samut Songkhram,None,None,泰国,Thailand
阿鲁沙,Arusha,None,None,坦桑尼亚,Tanzania
奔巴北,Kaskazini Pemba,None,None,坦桑尼亚,Tanzania
奔巴南,Kusini Pemba,None,None,坦桑尼亚,Tanzania
滨海,Pwani,None,None,坦桑尼亚,Tanzania
达累斯萨拉姆,Dar es Salaam,None,None,坦桑尼亚,Tanzania
多多马,Dodoma,None,None,坦桑尼亚,Tanzania
基戈马,Kigoma,None,None,坦桑尼亚,Tanzania
卡盖拉,Kagera,None,None,坦桑尼亚,Tanzania
林迪,Lindi,None,None,坦桑尼亚,Tanzania
鲁夸,Rukwa,None,None,坦桑尼亚,Tanzania
鲁伍马,Ruvuma,None,None,坦桑尼亚,Tanzania
马腊,Mara,None,None,坦桑尼亚,Tanzania
曼亚拉,Manyara,None,None,坦桑尼亚,Tanzania
莫洛戈罗,Morogoro,None,None,坦桑尼亚,Tanzania
姆贝亚,Mbeya,None,None,坦桑尼亚,Tanzania
姆特瓦拉,Mtwara,None,None,坦桑尼亚,Tanzania
姆万扎,Mwanza,None,None,坦桑尼亚,Tanzania
乞力马扎罗,Kilimanjaro,None,None,坦桑尼亚,Tanzania
桑给巴尔,Zanzibar,None,None,坦桑尼亚,Tanzania
桑给巴尔北,Kaskazini Unguja,None,None,坦桑尼亚,Tanzania
桑给巴尔南,Kusini Unguja,None,None,坦桑尼亚,Tanzania
桑给巴尔市和西,Mjini Magharibi,None,None,坦桑尼亚,Tanzania
塔波拉,Tabora,None,None,坦桑尼亚,Tanzania
坦噶,Tanga,None,None,坦桑尼亚,Tanzania
辛吉达,Singida,None,None,坦桑尼亚,Tanzania
欣延加,Shinyanga,None,None,坦桑尼亚,Tanzania
伊林加,Iringa,None,None,坦桑尼亚,Tanzania
埃瓦,Eua,None,None,汤加,Tonga
哈派,Haapai,None,None,汤加,Tonga
纽阿斯,Niuas,None,None,汤加,Tonga
汤加塔布,Tongatapu,None,None,汤加,Tonga
瓦瓦乌,Vavau,None,None,汤加,Tonga
艾尔亚奈,Ariana,None,None,突尼斯,Tunisia
巴杰,Beja,None,None,突尼斯,Tunisia
本阿鲁斯,Ben Arous,None,None,突尼斯,Tunisia
比塞大,Bizerte,None,None,突尼斯,Tunisia
吉比利,Kebili,None,None,突尼斯,Tunisia
加贝斯,Gabes,None,None,突尼斯,Tunisia
加夫萨,Gafsa,None,None,突尼斯,Tunisia
坚杜拜,Jendouba,None,None,突尼斯,Tunisia
卡夫,Le Kef,None,None,突尼斯,Tunisia
卡塞林,Kasserine,None,None,突尼斯,Tunisia
凯鲁万,Kairouan,None,None,突尼斯,Tunisia
马赫迪耶,Mahdia,None,None,突尼斯,Tunisia
马努巴,Manouba,None,None,突尼斯,Tunisia
梅德宁,Medenine,None,None,突尼斯,Tunisia
莫纳斯提尔,Monastir,None,None,突尼斯,Tunisia
纳布勒,Nabeul,None,None,突尼斯,Tunisia
斯法克斯,Sfax,None,None,突尼斯,Tunisia
苏塞,Sousse,None,None,突尼斯,Tunisia
泰塔温,Tataouine,None,None,突尼斯,Tunisia
突尼斯,Tunis,None,None,突尼斯,Tunisia
托泽尔,Tozeur,None,None,突尼斯,Tunisia
西迪布济德,Sidi Bouzid,None,None,突尼斯,Tunisia
锡勒亚奈,Siliana,None,None,突尼斯,Tunisia
宰格万,Zaghouan,None,None,突尼斯,Tunisia
阿达纳,Adana,None,None,土耳其,Turkey
阿德亚曼,Adiyaman,None,None,土耳其,Turkey
阿尔达罕,Ardahan,None,None,土耳其,Turkey
阿尔特温,Artvin,None,None,土耳其,Turkey
阿菲永,Afyon,None,None,土耳其,Turkey
阿克萨赖,Aksaray,None,None,土耳其,Turkey
阿勒,Agri,None,None,土耳其,Turkey
阿马西亚,Amasya,None,None,土耳其,Turkey
埃迪尔内,Edirne,None,None,土耳其,Turkey
埃尔津詹,Erzincan,None,None,土耳其,Turkey
埃尔祖鲁姆,Erzurum,None,None,土耳其,Turkey
埃拉泽,Elazig,None,None,土耳其,Turkey
埃斯基谢希尔,Eskisehir,None,None,土耳其,Turkey
艾登,Aydin,None,None,土耳其,Turkey
安卡拉,Ankara,None,None,土耳其,Turkey
安塔利亚,Antalya,None,None,土耳其,Turkey
奥尔杜,Ordu,None,None,土耳其,Turkey
巴尔腾,Bartin,None,None,土耳其,Turkey
巴勒克埃西尔,Balikesir,None,None,土耳其,Turkey
巴特曼,Batman,None,None,土耳其,Turkey
巴伊布尔特,Bayburt,None,None,土耳其,Turkey
比莱吉克,Bilecik,None,None,土耳其,Turkey
比特利斯,Bitlis,None,None,土耳其,Turkey
宾格尔,Bingol,None,None,土耳其,Turkey
博卢,Bolu,None,None,土耳其,Turkey
布尔杜尔,Burdur,None,None,土耳其,Turkey
布尔萨,Bursa,None,None,土耳其,Turkey
昌克勒,Cankiri,None,None,土耳其,Turkey
代尼兹利,Denizli,None,None,土耳其,Turkey
迪亚巴克尔,Diyarbakir,None,None,土耳其,Turkey
凡,Van,None,None,土耳其,Turkey
哈卡里,Hakkari,None,None,土耳其,Turkey
哈塔伊,Hatay,None,None,土耳其,Turkey
基利斯,Kilis,None,None,土耳其,Turkey
吉雷松,Giresun,None,None,土耳其,Turkey
加济安泰普,Gaziantep,None,None,土耳其,Turkey
居米什哈内,Gumushane,None,None,土耳其,Turkey
卡尔斯,Kars,None,None,土耳其,Turkey
卡赫拉曼马拉什,Kahraman Maras,None,None,土耳其,Turkey
卡拉比克,Karabuk,None,None,土耳其,Turkey
卡拉曼,Karaman,None,None,土耳其,Turkey
卡斯塔莫努,Kastamonu,None,None,土耳其,Turkey
开塞利,Kayseri,None,None,土耳其,Turkey
科贾埃利,Kocaeli,None,None,土耳其,Turkey
柯克拉雷利,Kirklareli,None,None,土耳其,Turkey
科尼亚,Konya,None,None,土耳其,Turkey
克尔谢希尔,Kirsehir,None,None,土耳其,Turkey
克勒克卡莱,Kirikkale,None,None,土耳其,Turkey
拉飞,Urfa,None,None,土耳其,Turkey
里泽,Rize,None,None,土耳其,Turkey
马尔丁,Mardin,None,None,土耳其,Turkey
马拉蒂亚,Malatya,None,None,土耳其,Turkey
马尼萨,Manisa,None,None,土耳其,Turkey
穆拉,Mugla,None,None,土耳其,Turkey
穆什,Mus,None,None,土耳其,Turkey
内夫谢希尔,Nevsehir,None,None,土耳其,Turkey
尼代,Nigde,None,None,土耳其,Turkey
恰纳卡莱,Canakkale,None,None,土耳其,Turkey
乔鲁姆,Corum,None,None,土耳其,Turkey
屈塔希亚,Kutahya,None,None,土耳其,Turkey
萨卡里亚,Sakarya,None,None,土耳其,Turkey
萨姆松,Samsun,None,None,土耳其,Turkey
泰基尔达,Tekirdag,None,None,土耳其,Turkey
特拉布宗,Trabzon,None,None,土耳其,Turkey
通杰利,Tunceli,None,None,土耳其,Turkey
托卡特,Tokat,None,None,土耳其,Turkey
乌萨克,Usak,None,None,土耳其,Turkey
锡尔纳克,Sirnak,None,None,土耳其,Turkey
锡尔特,Siirt,None,None,土耳其,Turkey
锡诺普,Sinop,None,None,土耳其,Turkey
锡瓦斯,Sivas,None,None,土耳其,Turkey
伊迪尔,Igdir,None,None,土耳其,Turkey
伊切尔,Icel,None,None,土耳其,Turkey
伊斯帕尔塔,Isparta,None,None,土耳其,Turkey
伊斯坦布尔,Istanbul,None,None,土耳其,Turkey
伊兹密尔,Izmir,None,None,土耳其,Turkey
约兹加特,Yozgat,None,None,土耳其,Turkey
宗古尔达克,Zonguldak,None,None,土耳其,Turkey
阿哈尔,Ahal,None,None,土库曼斯坦,Turkmenistan
阿什哈巴德市,Ashgabat,None,None,土库曼斯坦,Turkmenistan
巴尔坎,Balkan,None,None,土库曼斯坦,Turkmenistan
达沙古兹,Dashoguz,None,None,土库曼斯坦,Turkmenistan
列巴普,Lebap,None,None,土库曼斯坦,Turkmenistan
马雷,Mary,None,None,土库曼斯坦,Turkmenistan
涅比特达格,Nebitdag,None,None,土库曼斯坦,Turkmenistan
马朗帕,Malampa,None,None,瓦努阿图,Vanuatu
彭纳马,Penama,None,None,瓦努阿图,Vanuatu
桑马,Sanma,None,None,瓦努阿图,Vanuatu
塔菲阿,Tafea,None,None,瓦努阿图,Vanuatu
托尔巴,Torba,None,None,瓦努阿图,Vanuatu
谢法,Shefa,None,None,瓦努阿图,Vanuatu
埃尔普罗格雷索,El Progreso,None,None,危地马拉,Guatemala
埃斯昆特拉,Escuintla,None,None,危地马拉,Guatemala
哈拉帕,Jalapa,None,None,危地马拉,Guatemala
胡蒂亚帕,Jutiapa,None,None,危地马拉,Guatemala
基切,Quiche,None,None,危地马拉,Guatemala
克萨尔特南戈,Quetzaltenango,None,None,危地马拉,Guatemala
雷塔卢莱乌,Retalhuleu,None,None,危地马拉,Guatemala
米克斯科,Mixco,None,None,危地马拉,Guatemala
佩滕,Peten,None,None,危地马拉,Guatemala
奇基穆拉,Chiquimula,None,None,危地马拉,Guatemala
奇马尔特南戈,Chimaltenango,None,None,危地马拉,Guatemala
萨卡帕,Zacapa,None,None,危地马拉,Guatemala
萨卡特佩克斯,Sacatepequez,None,None,危地马拉,Guatemala
上韦拉帕斯,Alta Verapaz,None,None,危地马拉,Guatemala
圣罗莎,Santa Rosa,None,None,危地马拉,Guatemala
圣马科斯,San Marcos,None,None,危地马拉,Guatemala
苏奇特佩克斯,Suchitepequez,None,None,危地马拉,Guatemala
索洛拉,Solola,None,None,危地马拉,Guatemala
托托尼卡潘,Totonicapan,None,None,危地马拉,Guatemala
危地马拉,Guatemala,None,None,危地马拉,Guatemala
韦韦特南戈,Huehuetenango,None,None,危地马拉,Guatemala
下韦拉帕斯,Baja Verapaz,None,None,危地马拉,Guatemala
新城,Villa Nueva,None,None,危地马拉,Guatemala
伊萨瓦尔,Izabal,None,None,危地马拉,Guatemala
阿拉瓜,Aragua,None,None,委内瑞拉,Venezuela
阿马库罗三角洲,Delta Amacuro,None,None,委内瑞拉,Venezuela
阿普雷,Apure,None,None,委内瑞拉,Venezuela
安索阿特吉,Anzoategui,None,None,委内瑞拉,Venezuela
巴里纳斯,Barinas,None,None,委内瑞拉,Venezuela
玻利瓦尔,Bolivar,None,None,委内瑞拉,Venezuela
波图格萨,Portuguesa,None,None,委内瑞拉,Venezuela
法尔孔,Falcon,None,None,委内瑞拉,Venezuela
瓜里科,Guarico,None,None,委内瑞拉,Venezuela
加拉加斯,Caracas,None,None,委内瑞拉,Venezuela
卡拉沃沃,Carabobo,None,None,委内瑞拉,Venezuela
科赫德斯,Cojedes,None,None,委内瑞拉,Venezuela
拉腊,Lara,None,None,委内瑞拉,Venezuela
联邦属地,Dependencias Federales,None,None,委内瑞拉,Venezuela
梅里达,Merida,None,None,委内瑞拉,Venezuela
米兰达,Miranda,None,None,委内瑞拉,Venezuela
莫纳加斯,Monagas,None,None,委内瑞拉,Venezuela
苏克雷,Sucre,None,None,委内瑞拉,Venezuela
苏利亚,Zulia,None,None,委内瑞拉,Venezuela
塔奇拉,Tachira,None,None,委内瑞拉,Venezuela
特鲁希略,Trujillo,None,None,委内瑞拉,Venezuela
新埃斯帕塔,Estado Nueva Esparta,None,None,委内瑞拉,Venezuela
亚拉奎,Yaracuy,None,None,委内瑞拉,Venezuela
亚马孙,Amazonas,None,None,委内瑞拉,Venezuela
阿鲁阿,Arua,None,None,乌干达,Uganda
阿帕克,Apac,None,None,乌干达,Uganda
阿朱马尼,Adjumani,None,None,乌干达,Uganda
本迪布焦,Bundibugyo,None,None,乌干达,Uganda
布吉里,Bugiri,None,None,乌干达,Uganda
布西亚,Busia,None,None,乌干达,Uganda
布谢尼,Bushenyi,None,None,乌干达,Uganda
恩通加莫,Ntungamo,None,None,乌干达,Uganda
古卢,Gulu,None,None,乌干达,Uganda
霍伊马,Hoima,None,None,乌干达,Uganda
基巴莱,Kibaale,None,None,乌干达,Uganda
基博加,Kiboga,None,None,乌干达,Uganda
基恩乔乔,Kyenjojo,None,None,乌干达,Uganda
基索罗,Kisoro,None,None,乌干达,Uganda
基特古姆,Kitgum,None,None,乌干达,Uganda
金贾,Jinja,None,None,乌干达,Uganda
卡巴莱,Kabale,None,None,乌干达,Uganda
卡巴罗莱,Kabarole,None,None,乌干达,Uganda
卡贝拉马伊多,Kaberamaido,None,None,乌干达,Uganda
卡兰加拉,Kalangala,None,None,乌干达,Uganda
卡姆文盖,Kamwenge,None,None,乌干达,Uganda
卡穆利,Kamuli,None,None,乌干达,Uganda
卡农古,Kanungu,None,None,乌干达,Uganda
卡普乔鲁瓦,Kapchorwa,None,None,乌干达,Uganda
卡塞塞,Kasese,None,None,乌干达,Uganda
卡塔奎,Katakwi,None,None,乌干达,Uganda
卡永加,Kayunga,None,None,乌干达,Uganda
坎帕拉,Kampala,None,None,乌干达,Uganda
科蒂多,Kotido,None,None,乌干达,Uganda
库米,Kumi,None,None,乌干达,Uganda
拉卡伊,Rakai,None,None,乌干达,Uganda
利拉,Lira,None,None,乌干达,Uganda
卢韦罗,Luwero,None,None,乌干达,Uganda
鲁昆吉里,Rukungiri,None,None,乌干达,Uganda
马萨卡,Masaka,None,None,乌干达,Uganda
马辛迪,Masindi,None,None,乌干达,Uganda
马尤盖,Mayuge,None,None,乌干达,Uganda
莫罗托,Moroto,None,None,乌干达,Uganda
莫约,Moyo,None,None,乌干达,Uganda
姆巴拉拉,Mbarara,None,None,乌干达,Uganda
姆巴莱,Mbale,None,None,乌干达,Uganda
姆皮吉,Mpigi,None,None,乌干达,Uganda
穆本德,Mubende,None,None,乌干达,Uganda
穆科诺,Mukono,None,None,乌干达,Uganda
纳卡皮里皮里特,Nakapiripirit,None,None,乌干达,Uganda
纳卡松戈拉,Nakasongola,None,None,乌干达,Uganda
内比,Nebbi,None,None,乌干达,Uganda
帕德尔,Pader,None,None,乌干达,Uganda
帕利萨,Pallisa,None,None,乌干达,Uganda
森巴布莱,Sembabule,None,None,乌干达,Uganda
索罗提,Soroti,None,None,乌干达,Uganda
托罗罗,Tororo,None,None,乌干达,Uganda
瓦基索,Wakiso,None,None,乌干达,Uganda
锡龙科,Sironko,None,None,乌干达,Uganda
伊甘加,Iganga,None,None,乌干达,Uganda
永贝,Yumbe,None,None,乌干达,Uganda
敖德萨,Odessa,None,None,乌克兰,Ukraine
波尔塔瓦,Poltava,None,None,乌克兰,Ukraine
第聂伯罗波得罗夫斯克,Dnipropetrovsk,None,None,乌克兰,Ukraine
顿涅茨克,Donetsk,None,None,乌克兰,Ukraine
哈尔科夫,Kharkiv,None,None,乌克兰,Ukraine
赫尔松州,Khersonsrka,None,None,乌克兰,Ukraine
赫梅利尼茨基,Khmelnytsky,None,None,乌克兰,Ukraine
基辅,Kyiv,None,None,乌克兰,Ukraine
基洛夫格勒,Kirovohrad,None,None,乌克兰,Ukraine
捷尔诺波尔,Ternopil,None,None,乌克兰,Ukraine
克里米亚自治共和国,Respublika Krym,None,None,乌克兰,Ukraine
利沃夫,Lviv,None,None,乌克兰,Ukraine
卢甘斯克,Luhansk,None,None,乌克兰,Ukraine
罗夫诺,Rivne,None,None,乌克兰,Ukraine
尼古拉耶夫,Mykolayiv,None,None,乌克兰,Ukraine
切尔卡瑟,Cherkasy,None,None,乌克兰,Ukraine
切尔尼戈夫,Chernihiv,None,None,乌克兰,Ukraine
切尔诺夫策,Chernivtsi,None,None,乌克兰,Ukraine
日托米尔,Zhytomyr,None,None,乌克兰,Ukraine
苏梅,Sumy,None,None,乌克兰,Ukraine
外喀尔巴阡,Zakarpatska,None,None,乌克兰,Ukraine
文尼察,Vinnytsya,None,None,乌克兰,Ukraine
沃伦,Volyn,None,None,乌克兰,Ukraine
伊万－弗兰科夫州,Ivano-Frankivsk,None,None,乌克兰,Ukraine
扎波罗热,Zaporizhzhya,None,None,乌克兰,Ukraine
阿蒂加斯,Artigas,None,None,乌拉圭,Uruguay
杜拉斯诺,Durazno,None,None,乌拉圭,Uruguay
佛罗里达,Florida,None,None,乌拉圭,Uruguay
弗洛雷斯,Flores,None,None,乌拉圭,Uruguay
卡内洛内斯,Canelones,None,None,乌拉圭,Uruguay
科洛尼亚,Colonia,None,None,乌拉圭,Uruguay
拉瓦耶哈,Lavalleja,None,None,乌拉圭,Uruguay
里韦拉,Rivera,None,None,乌拉圭,Uruguay
罗恰,Rocha,None,None,乌拉圭,Uruguay
马尔多纳多,Maldonado,None,None,乌拉圭,Uruguay
蒙得维的亚,Montevideo,None,None,乌拉圭,Uruguay
内格罗河,Rio Negro,None,None,乌拉圭,Uruguay
派桑杜,Paysandu,None,None,乌拉圭,Uruguay
萨尔托,Salto,None,None,乌拉圭,Uruguay
塞罗拉尔戈,Cerro Largo,None,None,乌拉圭,Uruguay
三十三人,Treinta y Tres,None,None,乌拉圭,Uruguay
圣何塞,San Jose,None,None,乌拉圭,Uruguay
